Perusahaan,Tahun,TOBINQ,PDEBT,SIZE,LEV,LIQ,INTCOV,PROF,DR,GROWTH,FIRMAGE,y1,y2,y3,y4,y5,i1,i2,i3,i4,i5,i6,i7,i8,LogTobinsQ,LnTobinQ,Total Assets,LogAssets,MarkCap,LogMarkCap,LogAge,InterestExp,TotalDebt,AveInterestRate,FreeCashFlow
20,2009,2.259700667,1,10.9450942,0.248751759,1.368804937,34.819,0.191627706,1,0.319357327,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0.354050914,0.815232356,88124000000,10.9450942,2.21E+11,11.34407338,0.84509804,484993825.2,21921000000,0.022124621,88124000000
20,2010,2.265212659,1,11.04834079,0.283947966,1.261798298,44.452,0.192486625,1,0.250578886,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0.35510898,0.817668644,1.12E+11,11.04834079,3.00E+11,11.47651034,0.903089987,484005219.1,31738000000,0.015250023,1.12E+11
20,2011,2.021062927,1,11.18216633,0.295766963,1.36399909,37.299,0.174094259,1,0.156793632,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0.305579836,0.703623575,1.52E+11,11.18216633,3.08E+11,11.48809221,0.954242509,709992225,44990000000,0.015781112,1.52E+11
20,2012,1.60662658,1,11.25603667,0.314762335,1.399073425,28.324,0.160378666,1,0.030985945,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0.205914948,0.474136689,1.80E+11,11.25603667,2.75E+11,11.43978754,1,1021006920,56757000000,0.017989092,1.80E+11
20,2013,1.589884026,1,11.32532269,0.305064632,1.241962918,25.818,0.135372046,1,0.040339385,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0.201365446,0.463661074,2.12E+11,11.32532269,3.01E+11,11.47797508,1.041392685,1108993725,64523000000,0.017187572,2.12E+11
21,2009,1.057719483,0,8.217171427,0.002532003,2.807738766,-653.115,-0.18337822,0,214.9554268,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0.024370504,0.05611516,164881309,8.217171427,155435271,8.191549575,1.531478917,46294.51322,417480,0.110890374,164881309
21,2010,1.889638336,0,8.167783481,0.001471012,2.342045153,-104.39,-0.122844993,0,1.214579547,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0.276378691,0.636385454,147157866,8.167783481,137979959,8.139816012,1.544068044,173173.7427,216471,0.799985877,147157866
21,2011,1.491440831,0,8.047897962,0.653924101,1.461115592,-35.666,-0.212622609,0,0.339833008,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0.173606029,0.399742654,111660087,8.047897962,117947882,8.071690147,1.556302501,665660.8254,73017222,0.009116491,111660087
21,2012,1.164905358,0,8.178486585,0.709446578,1.403526224,-86.93,-0.109728175,0,1.255776554,37,0,0,0,1,0,0,1,0,0,0,0,0,0,0.066290643,0.152639846,150829602,8.178486585,1555266262,9.191804751,1.568201724,190386.0232,107005545,0.001779216,150829602
21,2013,0.697249769,0,9.17269635,0.119924341,1.320809806,32.763,0.011295859,0,0.642977917,38,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.156611621,-0.360611584,1488320110,9.17269635,1205678224,9.081231417,1.579783597,513135.3661,178485809,0.002874936,1488320110
22,2009,2.018819505,0,9.65861336,0.051248258,2.173883243,64.425,0.211120795,0,0.187874848,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0.305097492,0.702512937,4556311000,9.65861336,10757644065,10.03171717,1.230448921,14931036.09,233503000,0.063943658,4556311000
22,2010,2.057615396,0,9.737874967,0.051648095,1.757346427,50.877,0.260070018,0,0.177223131,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0.313364201,0.721547738,5468585000,9.737874967,13109673763,10.11759188,1.255272505,27953987.07,282442000,0.098972487,5468585000
22,2011,1.839399744,0,9.832850274,0.131236952,1.354834432,23.594,0.192588563,0,0.124099446,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0.264676122,0.609439292,6805347000,9.832850274,14266409689,10.15431469,1.278753601,55549376.96,893113000,0.062197479,6805347000
22,2012,1.449555432,0,9.937077406,0.190336601,1.164935899,13.908,0.157347038,0,0.29290334,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0.161234828,0.371256911,8651221000,9.937077406,17592025450,10.24531584,1.301029996,97874892.15,1646644000,0.059439012,8651221000
22,2013,1.543035542,0,10.09213595,0.026637373,1.889863721,16.14,0.109387396,0,0.145154246,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0.18837593,0.433751607,12363344000,10.09213595,20242878600,10.30627227,1.322219295,83791449.81,329327000,0.254432372,12363344000
23,2009,1.850893693,0,8.619801766,0.05039849,2.352029564,15.392,0.183974287,0,0.076399869,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0.267381476,0.6156686,416679147,8.619801766,878800000,8.943890048,1.579783597,4980395.595,21000000,0.237161695,416679147
23,2010,1.745128657,0,8.685071921,0.036138168,2.090127659,20.262,0.183700982,0,0.053404102,39,0,1,0,0,0,0,0,0,1,0,0,0,0,0.24182745,0.556828282,484252555,8.685071921,715000000,8.854306042,1.591064607,4390369.657,17500000,0.250878266,484252555
23,2011,1.388240555,0,8.71319585,0.361211186,2.127655503,31.776,0.157139157,0,0.107366213,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0.142464727,0.328037157,516649305,8.71319585,780000000,8.892094603,1.602059991,2554941.969,186619508,0.013690648,516649305
23,2012,2.069973447,0,8.758993594,0.029611154,2.123836774,87.926,0.174684868,0,0.200958153,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0.315964775,0.72753578,574107994,8.758993594,1378000000,9.139249218,1.612783857,1140595.262,17000000,0.067093839,574107994
23,2013,1.917688853,0,8.832946219,0.045542354,1.692634738,37.302,0.096248358,0,0.117754138,42,0,0,0,0,1,0,0,0,1,0,0,0,0,0.282778144,0.651120739,680685060,8.832946219,1436500000,9.15730563,1.62324929,1756335.29,31000000,0.056655977,680685060
24,2009,0.997842443,0,8.307067951,0.566982825,1.551852186,16.8473604,0.048487584,0,0.05716009,12,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.000938028,-0.002159888,202800000,8.307067951,95369611,7.979410011,1.079181246,583669,114984117,0.005076084,202800000
24,2010,0.901795291,0,8.336307604,0.55819717,1.3875818,48.06987805,0.073102672,0,0.148800502,13,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.044892037,-0.103367734,216924000,8.336307604,90071299,7.954586426,1.113943352,329889,121086363,0.002724411,216924000
24,2011,0.884619892,0,8.405890813,0.548045972,1.476022954,43.65380539,0.06228021,0,0.103433612,14,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.053243299,-0.122597227,254619003,8.405890813,123627273,8.09211429,1.146128036,363261,139542919,0.002603221,254619003
24,2012,0.824296936,0,8.538309338,0.526684245,1.475088167,251.915,0.064334053,0,0.05108211,15,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.083916314,-0.193224455,345389665,8.538309338,141288312,8.150106237,1.176091259,88205.613,181911295,0.000484883,345389665
24,2013,1.105656627,0,8.655837668,0.512215045,1.444030765,266.132,0.060526652,0,0.02082004,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0.043620273,0.100439391,452728326,8.655837668,351454676,8.545869326,1.204119983,102964.4312,231894260,0.000444015,452728326
25,2009,0.574374345,1,10.22820452,0.268793224,1.760207562,2.018,0.061381396,0,0.247393545,18,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.240804967,-0.554473927,16912372000,10.22820452,4831348500,9.684068366,1.255272505,514422695.7,4545931000,0.113161132,16912372000
25,2010,0.692883981,1,10.21491283,0.27982671,1.488060798,3.375,0.094730806,0,0.121636416,19,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.159339479,-0.366892709,16402605000,10.21491283,8779341096,9.943461923,1.278753601,460394666.7,4589887000,0.100306318,16402605000
25,2011,0.883931065,1,10.27029334,0.2217238,2.237678296,3.782,0.101033233,0,0.29113731,20,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.053581603,-0.1233762,18633453000,10.27029334,19271565256,10.28491699,1.301029996,497778424.1,4131480000,0.120484287,18633453000
25,2012,0.713717001,1,10.43242822,0.171916672,3.01813451,7.412,0.109564277,0,0.167922567,21,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.146473958,-0.337268753,27066258000,10.43242822,12206031554,10.08657449,1.322219295,400093766.9,4653141000,0.08598359,27066258000
25,2013,0.529934749,1,10.49607369,0.324222975,2.884431058,1.829,0.049723733,0,0.078195492,22,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.275777602,-0.635001395,31338174000,10.49607369,11047652219,10.04326999,1.342422681,851968835.4,10160556000,0.083850612,31338174000
26,2009,4.15075543,0,9.147875343,0.11101175,3.2743989,3.489,0.126174195,0,0.144145757,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0.618127145,1.423290349,1405644000,9.147875343,5610000000,9.748962861,1.491361694,50832903.41,156043000,0.325762152,1405644000
26,2010,1.845117602,0,9.131044143,0.001991555,8.462970927,16.399,0.138955488,0,0.115985093,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0.266024052,0.612543016,1352210000,9.131044143,2730000000,9.436162647,1.505149978,11457832.79,2693000,4.254672408,1352210000
26,2011,1.539548287,0,9.178026212,0.03320838,6.078589811,269.091,0.127339387,0,-0.132565168,33,0,0,1,0,0,1,0,0,0,0,0,0,0,0.187393315,0.431489053,1506698000,9.178026212,2370000000,9.374748346,1.51851394,713000.4348,50035000,0.014250034,1506698000
26,2012,1.138070798,0,9.196358876,0.031589509,8.076957378,135.655,0.10858194,0,0.219437611,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0.05616928,0.129334546,1571661000,9.196358876,1680000000,9.225309282,1.531478917,1258000.074,49648000,0.025338384,1571661000
26,2013,1.43059442,0,9.226438787,0.1406682,7.632391177,118.913,0.093542115,0,0.093906345,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0.155516527,0.358090036,1684375000,9.226438787,2370000000,9.374748346,1.544068044,1325002.313,236938000,0.00559219,1684375000
27,2009,0.913795754,1,10.12598381,0.221194307,3.066297411,2.922,0.067216632,0,0.256530957,68,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.039150864,-0.090148197,13365457000,10.12598381,8801981533,9.944580453,1.832508913,307454141,2956363000,0.103997426,13365457000
27,2010,1.02296313,1,10.10949705,0.184888384,1.856802689,5.071,0.11574091,0,0.132208828,69,0,1,0,0,0,0,0,0,0,0,0,0,1,0.009859981,0.022703446,12867585000,10.10949705,12991177040,10.1136485,1.838849091,293690790.8,2379067000,0.123447886,12867585000
27,2011,1.855928898,1,10.17682078,0.230328172,3.317734045,5.634,0.129188142,0,0.246056121,70,0,0,1,0,0,0,0,0,0,0,0,0,1,0.268561334,0.618385324,15025218000,10.17682078,33523106520,10.52534426,1.84509804,344529641.5,3460731000,0.099554008,15025218000
27,2012,1.480071028,1,10.29945064,0.217509459,4.344394038,8.858,0.144968185,0,0.122633795,71,0,0,0,1,0,0,0,0,0,0,0,0,1,0.170282558,0.392090079,19927400000,10.29945064,26700133895,10.42651344,1.851258349,326127681.2,4334398000,0.075241748,19927400000
27,2013,1.078828664,1,10.32156264,0.342045687,2.648408963,3.644,0.099351153,1,0.063590465,72,0,0,0,0,1,0,0,0,0,0,0,0,1,0.032952477,0.075875883,20968272000,10.32156264,20022976846,10.30152865,1.857332496,571685510.4,7172107000,0.079709562,20968272000
28,2009,0.63888982,1,10.43060055,0.523833196,0.634347206,0.391,0.02005017,0,0.717729676,28,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.194574032,-0.448023266,26952592915,10.43060055,6091911634,9.784753595,1.447158031,1382107581,14118662887,0.097892243,26952592915
28,2010,0.674523516,1,10.46911145,0.432046191,2.344000946,-4.12,-0.237964286,0,0.235307527,29,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.171002905,-0.39374874,29451773241,10.46911145,4779807594,9.679410415,1.462397998,1701084998,12724526456,0.133685525,29451773241
28,2011,0.823371254,1,10.36104789,0.466380172,1.007226675,1.007,0.072367523,0,-0.054699817,30,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.0844043,-0.194348082,22964018521,10.36104789,4686085876,9.670810243,1.477121255,1650297056,10709962913,0.154089895,22964018521
28,2012,1.05324308,1,10.13072092,0.476563085,1.497593095,1.375,0.121084944,0,-0.69529251,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0.022528614,0.051874052,13512040073,10.13072092,4686085876,9.670810243,1.491361694,1189894265,6439339500,0.184785142,13512040073
28,2013,1.039575818,1,10.07326423,0.657379075,0.727009603,-8.671,-0.83116927,0,0.127697364,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0.016856169,0.038812763,11837615501,10.07326423,4686085876,9.670810243,1.505149978,1134709058,7781800734,0.145815743,11837615501
29,2009,0.76901647,1,9.130215024,0.000662454,3.437373274,11.984,0.108275338,0,0.203060322,27,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.114064359,-0.262642892,1349630935,9.130215024,1080000000,9.033423755,1.431363764,12193904.04,894068,13.6386763,1349630935
29,2010,0.747723481,0,9.173980565,0.045508715,4.017584799,507.729,0.143575703,0,0.052539363,28,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.126258981,-0.290722047,1492727607,9.173980565,967500000,8.985650974,1.447158031,422113.795,67932115,0.006213759,1492727607
29,2011,0.739208465,0,9.220139237,0.164933957,2.788811122,20.913,0.077816399,0,-0.143547737,29,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.131233068,-0.302175307,1660119065,9.220139237,1350000000,9.130333768,1.462397998,6177233.635,273810006,0.022560292,1660119065
29,2012,0.523601223,0,9.344568416,0.128596441,2.127572769,28.463,0.110906259,0,0.28926049,30,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.280999347,-0.647024909,2210896520,9.344568416,1012500000,9.005395032,1.477121255,8614772.231,284313423,0.030300266,2210896520
29,2013,0.858695985,0,9.46323123,0.175132502,1.571353379,8.538,0.034299716,0,0.174352993,31,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.066160568,-0.152340337,2905569245,9.46323123,2250000000,9.352182518,1.491361694,11672546.15,508859611,0.022938637,2905569245
30,2009,0.744256886,1,8.704095582,0.361055808,1.51204518,1.902,0.097688676,0,0.058058783,22,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.128277139,-0.295369028,505935999,8.704095582,220800000,8.343999069,1.342422681,25985393.27,182671131,0.142252326,505935999
30,2010,0.699915109,0,8.739208058,0.341733598,1.331597502,3.323,0.123296093,0,0.195322188,23,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.154954632,-0.356796225,548539691,8.739208058,244260000,8.387852353,1.361727836,20352934.4,187454442,0.108575365,548539691
30,2011,0.971850871,0,8.807432227,0.319357749,1.014467246,3.33,0.129530018,0,0.232066782,24,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.012400372,-0.028552912,641848052,8.807432227,483000000,8.683947131,1.380211242,24966543.54,204979149,0.121800406,641848052
30,2012,0.649833198,0,8.886707215,0.344890752,0.973628079,3.808,0.140880711,0,0.148166676,25,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.187198105,-0.431039567,770383930,8.886707215,313950000,8.496860487,1.397940009,28501112.39,265698293,0.107268707,770383930
30,2013,0.868303365,0,9.050783321,0.370529192,0.81165815,0.794,0.027918968,0,0.309928497,26,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.061328516,-0.141214127,1124044025,9.050783321,486450000,8.687038208,1.414973348,39524117.13,416491124,0.094897862,1124044025
31,2009,0.752227863,1,10.21399249,0.273904773,2.161665883,6.118,0.082744487,0,0.178718733,20,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.123650584,-0.284715992,16367882000,10.21399249,8166474557,9.912034613,1.301029996,221371690.1,4483241000,0.049377602,16367882000
31,2010,0.521044039,1,10.20444273,0.242202375,1.441382675,1.268,0.039018305,0,0.142184827,21,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.283125568,-0.651920713,16011895000,10.20444273,5374517444,9.730339477,1.322219295,492710567.8,3878119000,0.127048852,16011895000
31,2011,0.39355391,1,10.27503571,0.235742731,1.989865008,0.609,0.013632522,0,0.106896916,22,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.404995769,-0.93253722,18838040000,10.27503571,2931554969,9.467098042,1.342422681,421691297.2,4440931000,0.094955607,18838040000
31,2012,0.339522649,1,10.30939695,0.249773045,1.528799518,-1.85,-0.043715058,0,0.231050414,23,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.469131249,-1.080214622,20389048087,10.30939695,2861756041,9.456632608,1.361727836,481788330.3,5092634618,0.094604928,20389048087
31,2013,0.370810324,0,10.4507412,0.238156858,1.349217385,0.497,0.005288249,0,0.112754902,24,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.430848183,-0.992064603,28231970799,10.4507412,2114907514,9.32529138,1.380211242,300397774.6,6723637469,0.044677866,28231970799
32,2009,10.39530116,0,7.892623062,0.010749489,29.72663638,-0.592373432,-0.079294351,0,1.076618764,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1.016837076,2.341353893,78094970,7.892623062,772084250,8.887664693,1.230448921,10453693,839481,12.45256653,78094970
32,2010,13.06698434,0,7.873564546,0.065305316,46.90309433,-0.459317858,-0.098934587,0,0.129644869,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1.116175371,2.57008877,74741971,7.873564546,1102977500,9.042566653,1.255272505,16099017,4881048,3.298270576,74741971
32,2011,10.17375766,0,7.926971656,0.017450517,7.564993247,2.193,0.002834895,0,1.592952106,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1.007481389,2.319811627,84522368,7.926971656,1091947725,9.038201848,1.278753601,109262.1979,1474959,0.074078125,84522368
32,2012,4.937568251,0,8.031131959,0.009635202,67.46738616,6.787,0.009794792,0,-0.244214713,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0.693513112,1.596872953,107431579,8.031131959,1676525800,9.224410241,1.301029996,155041.992,1035125,0.149780937,107431579
32,2013,3.433669922,0,8.565566249,0.37883698,0.14331918,28.39,0.006333328,0,-0.076507345,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0.535758544,1.233629637,367761489,8.565566249,1389751650,9.142937198,1.322219295,82041.35259,139321652,0.000588863,367761489
33,2009,0.981853832,1,10.05828459,0.421607123,0.839879979,1.458,0.040586555,0,0.024064154,22,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.007953161,-0.018312829,11436275000,10.05828459,6667518131,9.823964205,1.342422681,318353223.6,4821615000,0.066026264,11436275000
33,2010,1.077707543,1,10.09155976,0.441840545,0.816171347,1.204,0.044142878,0,-0.062879256,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0.032500923,0.07483614,12346952000,10.09155976,7376828571,9.867869691,1.361727836,452682724.3,5455384000,0.082979076,12346952000
33,2011,0.751160496,1,10.08540618,0.471720265,0.320849894,-0.413,-0.023716611,0,-0.08272514,24,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.12426726,-0.286135941,12173240000,10.08540618,1523729533,9.182907885,1.380211242,699050847.5,5742364000,0.121735725,12173240000
33,2012,0.906593012,1,9.939509665,0.576015304,0.267549046,-3.502,-0.315949085,0,-0.21094948,25,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.042587633,-0.098061649,8699807940,9.939509665,1523729533,9.182907885,1.397940009,784893305.8,5011222511,0.156627111,8699807940
33,2013,0.854200025,0,9.926160259,0.725980586,0.089471294,-3.042,-0.266249349,0,-0.431016218,26,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.06844042,-0.157589891,8436460150,9.926160259,1523729533,9.182907885,1.414973348,738396458.3,6124706284,0.120560305,8436460150
34,2009,0.880198184,0,7.834581121,0.075484133,9.461558212,0.159118978,0.188680601,0,-0.039006159,38,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.055419532,-0.127608188,68325233,7.834581121,61200000,7.786751422,1.579783597,81018909,5157471,15.70903821,68325233
34,2010,0.73978415,0,7.94656832,0.18807547,3.597223248,0.118475472,0.128434803,0,0.201125138,39,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.130894978,-0.301396824,88423626,7.94656832,60300000,7.780317312,1.591064607,95856727,16630315,5.763975427,88423626
34,2011,1.097121293,0,8.069867849,0.226391717,3.1375745,0.235429116,0.208475615,0,0.008848553,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0.040254644,0.092689743,117454010,8.069867849,126000000,8.100370545,1.602059991,104007089,26590615,3.911420966,117454010
34,2012,0.779105862,0,8.158186812,0.221767267,3.295892475,0.268287384,0.225027072,0,-0.26745996,41,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.108403528,-0.249608347,143941761,8.158186812,99000000,7.995635195,1.612783857,120731704,31921571,3.782135409,143941761
34,2013,0.720624759,0,8.242959543,0.213289306,3.630844185,0.195070396,0.190160508,0,-0.154466772,42,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.14229082,-0.327636722,174968369,8.242959543,97200000,7.987666265,1.62324929,170564446,37318882,4.570459694,174968369
35,2009,0.790331262,0,9.203650691,0.309008104,1.043515644,4.327,0.145183048,0,0.192044697,32,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.102190839,-0.235303103,1598272000,9.203650691,816640000,8.912030648,1.505149978,53626531.08,493879000,0.108582327,1598272000
35,2010,0.839872329,0,9.293936593,0.375287343,1.0293376,2.199,0.066997391,0,0.178688757,33,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.075786727,-0.174505387,1967599000,9.293936593,893832319,8.951256054,1.51851394,59947248.75,738415000,0.081183682,1967599000
35,2011,0.642931329,0,9.327008292,0.418905611,1.250390833,2.474,0.071225012,0,-0.083313232,34,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.191835411,-0.441717358,2123285000,9.327008292,460552175,8.663278838,1.531478917,61128132.58,889456000,0.068725302,2123285000
35,2012,0.628151033,0,9.361665897,0.442662693,1.131627833,1.161,0.035779015,0,0.119189986,35,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.201935922,-0.464974644,2299672000,9.361665897,432132392,8.635616822,1.544068044,70869939.71,1017979000,0.069618273,2299672000
35,2013,0.700828411,0,9.377101261,0.446801867,1.07625408,1.439,0.053437549,0,-0.110840054,36,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.154388301,-0.3554922,2382875000,9.377101261,424203358,8.627574102,1.556302501,88488533.7,1064673000,0.083113344,2382875000
36,2009,1.253516169,1,10.84098604,0.513332197,0.969924316,3.861,0.103755262,1,0.198235528,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09812994,0.225952538,69340351521,10.84098604,61408066864,10.78822543,1,1863358282,35594634984,0.052349414,69340351521
36,2010,1.226224785,1,10.89783312,0.476567539,1.560565217,2.585,0.187422245,1,-0.116535361,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0.08857009,0.203940169,79037486516,10.89783312,44152907580,10.64495931,1.041392685,5730515719,37666700449,0.152137449,79037486516
36,2011,0.768057136,1,10.8259641,0.567058169,1.102465146,1.906,0.164906752,1,0.005362623,12,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.114606472,-0.263891153,66982924321,10.8259641,11977110562,10.07835206,1.079181246,5795349668,37983214420,0.152576599,66982924321
36,2012,0.72266833,1,10.83973051,0.594827759,0.884258917,0.05,0.004179074,1,0.05383347,13,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.141060977,-0.324804903,69140181418,10.83973051,6090056218,9.784621302,1.113943352,5778838500,41126499145,0.140513747,69140181418
36,2013,0.714944298,1,10.91213526,0.648111739,0.411922048,-0.066,-0.005639128,1,-0.111209879,14,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.145727793,-0.335550644,81683672884,10.91213526,2930161634,9.466891578,1.146128036,6979162212,52940147280,0.131831182,81683672884
37,2009,2.171225127,0,9.208319965,0.328530494,1.185743803,6.95,0.179171722,0,0.219248361,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0.336704856,0.775291583,1615548369,9.208319965,5207836363,9.71665733,0.77815125,41649004.89,530756904,0.078470962,1615548369
37,2010,1.782821966,1,9.42250607,0.202653324,1.274495531,7.101,0.146322648,0,0.247305259,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0.251107976,0.578197483,2645489667,9.42250607,4526619106,9.655773952,0.84509804,54512752.29,536117275,0.101680649,2645489667
